City,Body_Type,Kilometers_driven,ownerNo,oem,model,modelYear,Displacement,variantName,Insurance Validity,No of Cylinder,Color,Values per Cylinder,Engine Type,Seats,Mileage_num,Torque_num,price_num,Power_num,Fuel Type_Diesel,Fuel Type_Electric,Fuel Type_LPG,Fuel Type_Petrol,Transmission_Manual,City_encode,Body_Type_encode,oem_encode,model_encode,variantName_encode,Insurance Validity_encode,Color_encode,Engine Type_encode
Bangalore,Hatchback,34757,1,Hyundai,Hyundai Grand i10,0.8421052631578902,1197,1.2 Kappa Asta,Comprehensive,4.0,Orange,4.0,Kappa VTVT Petrol Engine,5,0.08603773584905659,113.75,-2.8798568061081298,81.86,False,False,False,True,True,0,0,6,30,19,1,51,102
Bangalore,Hatchback,88119,2,Hyundai,Hyundai Grand i10,0.8157894736842053,1197,Asta Option AT,Comprehensive,4.0,Blue,4.0,Kappa VTVT Petrol Engine,5,0.08603773584905659,114.0,-2.9774306315927417,82.0,False,False,False,True,False,0,0,6,30,331,1,6,102
Bangalore,Hatchback,57176,1,Hyundai,Hyundai Grand i10,0.8421052631578902,1197,1.2 Kappa Asta,Third Party,4.0,Orange,4.0,Kappa VTVT Petrol Engine,5,0.08603773584905659,113.75,-2.910056953788353,81.86,False,False,False,True,True,0,0,6,30,19,3,51,102
Bangalore,Hatchback,62223,2,Maruti,Maruti Swift,0.7894736842105203,1197,VXI,Comprehensive,4.0,Silver,4.0,K Series Dual jet,5,0.11230188679245283,113.0,-2.991883570238153,88.5,False,False,False,True,True,0,0,11,52,656,1,69,83
Bangalore,Minivans,63251,1,Maruti,Maruti Eeco,0.8684210526315752,1196,5 Seater STD 2020-2022,Comprehensive,4.0,Silver,4.0,G12B,5,0.0649811320754717,98.0,-3.025724955903675,72.41,False,False,False,True,True,0,1,11,46,281,1,69,75
Bangalore,Hatchback,20000,3,Hyundai,Hyundai i10,0.6578947368421026,1197,Magna,Third Party insurance,4.0,Red,4.0,Kappa Petrol Engine,5,0.0970566037735849,111.7,-3.5332016271848223,78.9,False,False,False,True,True,0,0,6,35,469,4,67,101
Bangalore,Hatchback,40000,1,Hyundai,Hyundai Grand i10,0.8684210526315752,1197,1.2 Kappa Sportz Option AT,Third Party insurance,4.0,Red,4.0,Kappa VTVT Petrol Engine,5,0.08603773584905659,113.75,-2.754221077073868,81.86,False,False,False,True,False,0,0,6,30,34,4,67,102
Bangalore,Hatchback,67444,1,Hyundai,Hyundai i20,0.7105263157894726,1197,Sportz 1.2,Third Party insurance,4.0,Others,4.0,Kappa VTVT Petrol Engine,5,0.0830188679245283,113.7,-3.1838854081069154,82.85,False,False,False,True,True,0,0,6,36,574,4,53,102
Bangalore,Hatchback,63837,2,Maruti,Maruti Baleno,0.8157894736842053,1197,1.2 CVT Delta,Comprehensive,4.0,Red,4.0,VVT Petrol Engine,5,0.10490566037735848,115.0,-2.7525826429844433,83.1,False,False,False,True,False,0,0,11,43,11,1,67,152
Bangalore,Hatchback,60777,1,Maruti,Maruti Swift,0.8157894736842053,1197,VXI,Third Party insurance,4.0,Silver,4.0,K Series Dual jet,5,0.11230188679245283,113.0,-2.906231679777068,88.5,False,False,False,True,True,0,0,11,52,656,4,69,83
Bangalore,Hatchback,39248,2,Maruti,Maruti Baleno,0.8157894736842053,1197,1.2 Zeta,Third Party insurance,4.0,Blue,4.0,VVT Petrol Engine,5,0.10490566037735848,115.0,-2.6396935551788308,83.1,False,False,False,True,True,0,0,11,43,75,4,6,152
Bangalore,Hatchback,96198,1,Honda,Honda Brio,0.7894736842105203,1198,S MT,Comprehensive,4.0,White,4.0,i-VTEC Engine,5,0.08981132075471697,109.0,-3.3418909966646053,86.8,False,False,False,True,True,0,0,5,21,532,1,82,166
Bangalore,Sedan,50000,2,Honda,Honda City,0.7368421052631575,1497,1.5 S AT,Third Party insurance,4.0,Others,4.0,SOHC i-VTEC,5,0.07018867924528303,146.0,-2.9531300184091145,116.4,False,False,False,True,False,0,3,5,22,159,4,53,118
Bangalore,Hatchback,48148,1,Maruti,Maruti Swift,0.9473684210526301,1197,ZXI Plus,Third Party,4.0,Silver,4.0,K Series Dual jet,5,0.11230188679245283,113.0,-2.5529063057607737,88.5,False,False,False,True,True,0,0,11,52,734,3,69,83
Bangalore,Sedan,90000,3,Tata,Tata Zest,0.8684210526315752,1248,Quadrajet 1.3 XT,Third Party insurance,4.0,White,4.0,Quadrajet Engine,5,0.09924528301886791,190.0,-3.0365396367593296,88.7,True,False,False,False,True,0,3,16,78,509,4,82,110
Bangalore,SUV,30000,1,Mahindra,Mahindra XUV300,0.973684210526315,1497,W6 Diesel Sunroof NT BSVI,Third Party insurance,4.0,White,4.0,1.5L Turbo Diesel with CRDi,5,0.09509433962264151,300.0,-2.2851437358206192,115.05,True,False,False,False,True,0,2,10,42,681,4,82,38
Bangalore,SUV,120000,2,Nissan,Nissan Terrano,0.7368421052631575,1461,XV Premium 110 PS,Third Party insurance,4.0,Others,4.0,K9K Diesel Engine,5,0.0868679245283019,248.0,-2.8487380834061,108.5,True,False,False,False,True,0,2,13,62,700,4,53,96
Bangalore,Hatchback,67245,1,Maruti,Maruti Swift,0.7894736842105203,1197,VXI,Comprehensive,4.0,Silver,4.0,K Series Dual jet,5,0.11230188679245283,113.0,-2.915822441884015,88.5,False,False,False,True,True,0,0,11,52,656,1,69,83
Bangalore,Sedan,30518,2,Hyundai,Hyundai Verna,0.8684210526315752,1591,VTVT 1.6 AT SX Option,Zero Dep,4.0,Silver,4.0,VTVT Petrol Engine,5,0.07169811320754717,151.0,-2.2739230097122074,121.3,False,False,False,True,False,0,3,6,33,634,5,69,147
Bangalore,Sedan,102407,1,Maruti,Maruti Ciaz,0.8684210526315752,1248,1.3 Alpha,Third Party,4.0,White,4.0,DDIS Diesel Engine,5,0.15539622641509432,200.0,-2.513471040547515,88.5,True,False,False,False,True,0,3,11,45,83,3,82,59
Bangalore,Hatchback,53606,1,Hyundai,Hyundai i20,0.7894736842105203,1197,Asta 1.2,Zero Dep,4.0,Red,4.0,Kappa VTVT Petrol Engine,5,0.08377358490566038,114.7,-2.7444304992424464,81.83,False,False,False,True,True,0,0,6,36,321,5,67,102
Bangalore,Hatchback,44253,2,Maruti,Maruti Baleno,0.8157894736842053,1197,1.2 Zeta,Comprehensive,4.0,Blue,4.0,VVT Petrol Engine,5,0.10490566037735848,115.0,-2.779125284283441,83.1,False,False,False,True,True,0,0,11,43,75,1,6,152
Bangalore,Minivans,40000,1,Maruti,Maruti Eeco,0.9473684210526301,1196,CNG 5 Seater AC,Third Party insurance,4.0,Others,4.0,G12B,5,0.1009811320754717,85.0,-2.9939654340076567,61.68,False,False,False,False,True,0,1,11,46,342,4,53,75
Bangalore,Hatchback,42762,1,Maruti,Maruti Swift,0.7105263157894726,1197,VXI,Third Party,4.0,Silver,4.0,K Series Dual jet,5,0.11230188679245283,113.0,-3.137117898858952,88.5,False,False,False,True,True,0,0,11,52,656,3,69,83
Bangalore,Sedan,50000,2,Maruti,Maruti SX4,0.7631578947368425,1586,Green Vxi (CNG),Third Party insurance,4.0,Gray,4.0,VVT Engine,5,0.11018867924528304,122.0,-3.5332016271848223,85.7,False,False,False,False,True,0,3,11,50,420,4,34,151
Bangalore,Sedan,40000,1,Maruti,Maruti Swift Dzire,0.9210526315789451,1197,VXI 1.2,Third Party insurance,4.0,Others,4.0,K Series VVT Engine,5,0.10347169811320754,113.0,-2.69069142507699,81.8,False,False,False,True,True,0,3,11,53,657,4,53,86
Bangalore,Hatchback,10000,1,Maruti,Maruti Baleno,0.9210526315789451,1197,Alpha,Third Party insurance,4.0,Others,4.0,1.2L VVT Engine,5,0.10196226415094341,113.0,-2.3876771287896017,81.8,False,False,False,True,True,0,0,11,43,306,4,53,13
Bangalore,Hatchback,60000,1,Maruti,Maruti Baleno,0.8157894736842053,1197,1.2 Zeta,Third Party insurance,4.0,Others,4.0,VVT Petrol Engine,5,0.10490566037735848,115.0,-2.8046655861787886,83.1,False,False,False,True,True,0,0,11,43,75,4,53,152
Bangalore,Hatchback,57459,1,Hyundai,Hyundai i20,0.8157894736842053,1197,Asta Option 1.2,Third Party insurance,4.0,Red,4.0,Kappa VTVT Petrol Engine,5,0.08377358490566038,114.7,-2.7960794692997655,81.83,False,False,False,True,True,0,0,6,36,329,4,67,102
Bangalore,Hatchback,70381,1,Hyundai,Hyundai Grand i10,0.8421052631578902,1197,1.2 Kappa Asta,Zero Dep,4.0,Red,4.0,Kappa VTVT Petrol Engine,5,0.08603773584905659,113.75,-2.8779992399879974,81.86,False,False,False,True,True,0,0,6,30,19,5,67,102
Bangalore,Sedan,80648,1,Maruti,Maruti Ciaz,0.9210526315789451,1462,Alpha BSVI,Comprehensive,4.0,White,4.0,K15 Smart Hybrid Petrol Engine,5,0.09924528301886791,138.0,-2.5343094962447696,103.25,False,False,False,True,True,0,3,11,45,313,1,82,89
Bangalore,SUV,81853,2,Hyundai,Hyundai Creta,0.8157894736842053,1591,1.6 VTVT SX Plus,Comprehensive,4.0,White,4.0,VTVT Petrol Engine,5,0.041509433962264156,151.0,-2.429454346872734,121.3,False,False,False,True,True,0,2,6,28,249,1,82,147
Bangalore,Hatchback,90802,1,Honda,Honda Brio,0.7105263157894726,1198,S MT,Comprehensive,4.0,Red,4.0,i-VTEC Engine,5,0.08981132075471697,109.0,-3.39647662530266,86.8,False,False,False,True,True,0,0,5,21,532,1,67,166
Bangalore,Hatchback,31530,1,Maruti,Maruti Ignis,0.9473684210526301,1197,1.2 Alpha BSIV,Third Party,4.0,Silver,4.0,1.2-Litre VVT Petrol Engine,5,0.1010566037735849,113.0,-2.7046378096527857,81.8,False,False,False,True,True,0,0,11,48,5,3,69,11
Bangalore,Hatchback,80000,2,Maruti,Maruti Swift,0.7894736842105203,1248,VDI BSIV,Third Party insurance,4.0,Others,4.0,DDiS Diesel Engine,5,0.13358490566037734,190.0,-2.9531300184091145,74.0,True,False,False,False,True,0,0,11,52,622,4,53,62
Bangalore,Sedan,71086,1,Honda,Honda City,0.7631578947368425,1497,i VTEC CVT SV,Comprehensive,4.0,Titanium Grey,4.0,i VTEC Engine,5,0.07924528301886792,145.0,-2.8046655861787886,117.3,False,False,False,True,False,0,3,5,22,766,1,79,162
Bangalore,Hatchback,110000,2,Maruti,Maruti Ritz,0.6842105263157876,1248,VDi,Third Party insurance,4.0,Others,4.0,In-Line Engine,5,0.10264150943396229,113.0,-3.5332016271848223,73.9,True,False,False,False,True,0,0,11,49,624,4,53,80
Bangalore,Sedan,60000,2,Honda,Honda City,0.7631578947368425,1497,i VTEC SV,Third Party insurance,4.0,Others,4.0,i VTEC Engine,5,0.07471698113207546,145.0,-2.754221077073868,117.3,False,False,False,True,True,0,3,5,22,769,4,53,162
Bangalore,Hatchback,70000,2,Hyundai,Hyundai i10,0.6842105263157876,1197,Sportz,Third Party insurance,4.0,Others,4.0,DOHC Kappa2 Engine,5,0.0970566037735849,111.8,-3.626784091768351,78.9,False,False,False,True,True,0,0,6,35,573,4,53,66
Bangalore,Hatchback,69210,1,Honda,Honda Brio,0.7105263157894726,1198,S MT,Third Party,4.0,Silver,4.0,i-VTEC Engine,5,0.08981132075471697,109.0,-3.4058710997138815,86.8,False,False,False,True,True,0,0,5,21,532,3,69,166
Bangalore,Hatchback,71165,2,Honda,Honda Jazz,0.8684210526315752,1199,1.2 VX i VTEC,Comprehensive,4.0,Red,4.0,i-VTEC Petrol Engine,5,0.08452830188679246,110.0,-2.797790805089531,88.7,False,False,False,True,True,0,0,5,24,71,1,67,167
Bangalore,Sedan,86543,3,Maruti,Maruti Swift Dzire,0.6578947368421026,1248,VDi,Third Party insurance,4.0,Black,4.0,In-Line Engine,5,0.08905660377358492,190.0,-3.4410928849198963,73.9,True,False,False,False,True,0,3,11,53,624,4,5,80
Bangalore,Hatchback,67225,1,Maruti,Maruti Baleno,0.8157894736842053,1197,1.2 CVT Delta,Third Party,4.0,Others,4.0,VVT Petrol Engine,5,0.10490566037735848,115.0,-2.7690890531863017,83.1,False,False,False,True,False,0,0,11,43,11,3,53,152
Bangalore,Hatchback,100000,3,Tata,Tata Indica V2,0.8421052631578902,1396,LS,Third Party insurance,4.0,Silver,4.0,CR4 Diesel Engine,5,0.13207547169811323,140.0,-3.7745206047172726,69.0,True,False,False,False,True,0,0,16,74,450,4,69,53
Bangalore,Hatchback,16247,1,Hyundai,Hyundai Grand i10,0.8684210526315752,1197,1.2 Kappa Asta,Zero Dep,4.0,Silver,4.0,Kappa VTVT Petrol Engine,5,0.08603773584905659,113.75,-2.7690890531863017,81.86,False,False,False,True,True,0,0,6,30,19,5,69,102
Bangalore,Hatchback,39481,2,Maruti,Maruti Baleno,0.8421052631578902,1197,1.2 CVT Delta,Zero Dep,4.0,White,4.0,VVT Petrol Engine,5,0.10490566037735848,115.0,-2.6338612660577314,83.1,False,False,False,True,False,0,0,11,43,11,5,82,152
Bangalore,SUV,112521,1,Renault,Renault Duster,0.8157894736842053,1461,110PS Diesel RxL,Comprehensive,4.0,Brown,4.0,dCi Diesel Engine,5,0.0868679245283019,248.0,-2.6455600595470927,108.45,True,False,False,False,True,0,2,14,64,269,1,9,157
Bangalore,Sedan,20000,1,Honda,Honda City,0.9473684210526301,1498,ZX CVT,Third Party insurance,4.0,White,4.0,Water Cooled Inline i-VTEC DOHC with VTC,5,0.08150943396226416,145.0,-1.902098935475248,119.35,False,False,False,True,False,0,3,5,22,722,4,82,155
Bangalore,SUV,50000,1,Renault,Renault Duster,0.8157894736842053,1461,110PS Diesel RxL Explore,Third Party insurance,4.0,Black,4.0,dCi THP Diesel Engine,5,0.09162264150943396,245.0,-2.8046655861787886,108.45,True,False,False,False,True,0,2,14,64,271,4,5,159
Bangalore,Hatchback,63359,2,Maruti,Maruti Baleno,0.8421052631578902,1197,1.2 Zeta,Third Party,4.0,Blue,4.0,VVT Petrol Engine,5,0.10490566037735848,115.0,-2.7235408028857555,83.1,False,False,False,True,True,0,0,11,43,75,3,6,152
Bangalore,Hatchback,125227,2,Hyundai,Hyundai i20,0.8421052631578902,1396,Asta Option 1.4 CRDi,Zero Dep,4.0,Red,4.0,U2 CRDI Diesel Engine,5,0.11350943396226414,219.7,-2.7108991886047287,88.73,True,False,False,False,True,0,0,6,36,330,5,67,135
Bangalore,Hatchback,71884,2,Maruti,Maruti Swift,0.7894736842105203,1248,ZDI BSIV,Third Party insurance,4.0,Silver,4.0,DDiS Diesel Engine,5,0.13358490566037734,190.0,-2.755862200035701,74.0,True,False,False,False,True,0,0,11,52,711,4,69,62
Bangalore,Hatchback,79059,2,Honda,Honda Brio,0.7105263157894726,1198,S MT,Third Party insurance,4.0,Brown,4.0,i-VTEC Engine,5,0.08981132075471697,109.0,-3.457522302341125,86.8,False,False,False,True,True,0,0,5,21,532,4,9,166
Bangalore,Hatchback,80000,2,Maruti,Maruti Baleno,0.8157894736842053,1197,1.2 Delta,Third Party insurance,4.0,Others,4.0,VVT Petrol Engine,5,0.10490566037735848,115.0,-2.7707547791031923,83.1,False,False,False,True,True,0,0,11,43,13,4,53,152
